sample_id,source,architecture,workload,N,shape,split_role
synthetic_standard_checkerboard_16_00000,synthetic,standard,checkerboard,16,16x16,synthetic_val
synthetic_standard_hotspot_16_00001,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_stripes_16_00002,synthetic,standard,stripes,16,16x16,synthetic_val
synthetic_standard_stripes_16_00003,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00004,synthetic,standard,checkerboard,16,16x16,synthetic_test
synthetic_standard_uniform_16_00005,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00006,synthetic,standard,hotspot,16,16x16,synthetic_test
synthetic_standard_uniform_16_00007,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_uniform_16_00008,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00009,synthetic,standard,checkerboard,16,16x16,synthetic_test
synthetic_standard_uniform_16_00010,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_uniform_16_00011,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00012,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_uniform_16_00013,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_uniform_16_00014,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_uniform_16_00015,synthetic,standard,uniform,16,16x16,synthetic_val
synthetic_standard_multihotspot_16_00016,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00017,synthetic,standard,hotspot,16,16x16,synthetic_test
synthetic_standard_multihotspot_16_00018,synthetic,standard,multihotspot,16,16x16,synthetic_val
synthetic_standard_multihotspot_16_00019,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_uniform_16_00020,synthetic,standard,uniform,16,16x16,synthetic_val
synthetic_standard_multihotspot_16_00021,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00022,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00023,synthetic,standard,multihotspot,16,16x16,synthetic_test
synthetic_standard_stripes_16_00024,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00025,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00026,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00027,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_uniform_16_00028,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00029,synthetic,standard,checkerboard,16,16x16,synthetic_val
synthetic_standard_quadrant_16_00030,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00031,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00032,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_stripes_16_00033,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00034,synthetic,standard,quadrant,16,16x16,synthetic_test
synthetic_standard_uniform_16_00035,synthetic,standard,uniform,16,16x16,synthetic_test
synthetic_standard_uniform_16_00036,synthetic,standard,uniform,16,16x16,synthetic_val
synthetic_standard_uniform_16_00037,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_uniform_16_00038,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_stripes_16_00039,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00040,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_uniform_16_00041,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00042,synthetic,standard,hotspot,16,16x16,synthetic_val
synthetic_standard_hotspot_16_00043,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00044,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00045,synthetic,standard,multihotspot,16,16x16,synthetic_test
synthetic_standard_hotspot_16_00046,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00047,synthetic,standard,multihotspot,16,16x16,synthetic_test
synthetic_standard_multihotspot_16_00048,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_stripes_16_00049,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00050,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_uniform_16_00051,synthetic,standard,uniform,16,16x16,synthetic_val
synthetic_standard_stripes_16_00052,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_uniform_16_00053,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00054,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00055,synthetic,standard,checkerboard,16,16x16,synthetic_test
synthetic_standard_hotspot_16_00056,synthetic,standard,hotspot,16,16x16,synthetic_val
synthetic_standard_uniform_16_00057,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_stripes_16_00058,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00059,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00060,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00061,synthetic,standard,multihotspot,16,16x16,synthetic_val
synthetic_standard_quadrant_16_00062,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00063,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_uniform_16_00064,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00065,synthetic,standard,checkerboard,16,16x16,synthetic_val
synthetic_standard_multihotspot_16_00066,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00067,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_uniform_16_00068,synthetic,standard,uniform,16,16x16,synthetic_val
synthetic_standard_checkerboard_16_00069,synthetic,standard,checkerboard,16,16x16,synthetic_val
synthetic_standard_checkerboard_16_00070,synthetic,standard,checkerboard,16,16x16,synthetic_test
synthetic_standard_multihotspot_16_00071,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_stripes_16_00072,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00073,synthetic,standard,checkerboard,16,16x16,synthetic_test
synthetic_standard_uniform_16_00074,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00075,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_uniform_16_00076,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00077,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00078,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00079,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00080,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00081,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_stripes_16_00082,synthetic,standard,stripes,16,16x16,synthetic_test
synthetic_standard_quadrant_16_00083,synthetic,standard,quadrant,16,16x16,synthetic_test
synthetic_standard_uniform_16_00084,synthetic,standard,uniform,16,16x16,synthetic_test
synthetic_standard_multihotspot_16_00085,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00086,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00087,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00088,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00089,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00090,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00091,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_stripes_16_00092,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_stripes_16_00093,synthetic,standard,stripes,16,16x16,synthetic_val
synthetic_standard_hotspot_16_00094,synthetic,standard,hotspot,16,16x16,synthetic_test
synthetic_standard_uniform_16_00095,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00096,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00097,synthetic,standard,quadrant,16,16x16,synthetic_val
synthetic_standard_checkerboard_16_00098,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00099,synthetic,standard,checkerboard,16,16x16,synthetic_val
synthetic_standard_hotspot_16_00100,synthetic,standard,hotspot,16,16x16,synthetic_val
synthetic_standard_uniform_16_00101,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_uniform_16_00102,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00103,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00104,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00105,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00106,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00107,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_uniform_16_00108,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00109,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00110,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00111,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00112,synthetic,standard,quadrant,16,16x16,synthetic_val
synthetic_standard_uniform_16_00113,synthetic,standard,uniform,16,16x16,synthetic_test
synthetic_standard_hotspot_16_00114,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00115,synthetic,standard,multihotspot,16,16x16,synthetic_test
synthetic_standard_hotspot_16_00116,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00117,synthetic,standard,hotspot,16,16x16,synthetic_val
synthetic_standard_checkerboard_16_00118,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00119,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00120,synthetic,standard,hotspot,16,16x16,synthetic_test
synthetic_standard_hotspot_16_00121,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00122,synthetic,standard,hotspot,16,16x16,synthetic_val
synthetic_standard_hotspot_16_00123,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00124,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00125,synthetic,standard,multihotspot,16,16x16,synthetic_val
synthetic_standard_hotspot_16_00126,synthetic,standard,hotspot,16,16x16,synthetic_test
synthetic_standard_checkerboard_16_00127,synthetic,standard,checkerboard,16,16x16,synthetic_val
synthetic_standard_hotspot_16_00128,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00129,synthetic,standard,hotspot,16,16x16,synthetic_test
synthetic_standard_uniform_16_00130,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00131,synthetic,standard,quadrant,16,16x16,synthetic_val
synthetic_standard_multihotspot_16_00132,synthetic,standard,multihotspot,16,16x16,synthetic_val
synthetic_standard_checkerboard_16_00133,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00134,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_uniform_16_00135,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_stripes_16_00136,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_uniform_16_00137,synthetic,standard,uniform,16,16x16,synthetic_val
synthetic_standard_uniform_16_00138,synthetic,standard,uniform,16,16x16,synthetic_test
synthetic_standard_quadrant_16_00139,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00140,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00141,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00142,synthetic,standard,hotspot,16,16x16,synthetic_val
synthetic_standard_quadrant_16_00143,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00144,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00145,synthetic,standard,hotspot,16,16x16,synthetic_test
synthetic_standard_quadrant_16_00146,synthetic,standard,quadrant,16,16x16,synthetic_test
synthetic_standard_stripes_16_00147,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00148,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00149,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00150,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00151,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00152,synthetic,standard,multihotspot,16,16x16,synthetic_test
synthetic_standard_stripes_16_00153,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00154,synthetic,standard,multihotspot,16,16x16,synthetic_val
synthetic_standard_multihotspot_16_00155,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00156,synthetic,standard,quadrant,16,16x16,synthetic_test
synthetic_standard_multihotspot_16_00157,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00158,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00159,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00160,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00161,synthetic,standard,quadrant,16,16x16,synthetic_test
synthetic_standard_hotspot_16_00162,synthetic,standard,hotspot,16,16x16,synthetic_val
synthetic_standard_stripes_16_00163,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00164,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00165,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00166,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_stripes_16_00167,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_stripes_16_00168,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00169,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00170,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_stripes_16_00171,synthetic,standard,stripes,16,16x16,synthetic_val
synthetic_standard_quadrant_16_00172,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00173,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_stripes_16_00174,synthetic,standard,stripes,16,16x16,synthetic_train
synthetic_standard_stripes_16_00175,synthetic,standard,stripes,16,16x16,synthetic_test
synthetic_standard_checkerboard_16_00176,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00177,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_uniform_16_00178,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00179,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00180,synthetic,standard,checkerboard,16,16x16,synthetic_test
synthetic_standard_multihotspot_16_00181,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00182,synthetic,standard,hotspot,16,16x16,synthetic_train
synthetic_standard_multihotspot_16_00183,synthetic,standard,multihotspot,16,16x16,synthetic_train
synthetic_standard_uniform_16_00184,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00185,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00186,synthetic,standard,checkerboard,16,16x16,synthetic_val
synthetic_standard_uniform_16_00187,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_stripes_16_00188,synthetic,standard,stripes,16,16x16,synthetic_test
synthetic_standard_stripes_16_00189,synthetic,standard,stripes,16,16x16,synthetic_test
synthetic_standard_checkerboard_16_00190,synthetic,standard,checkerboard,16,16x16,synthetic_test
synthetic_standard_uniform_16_00191,synthetic,standard,uniform,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00192,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_quadrant_16_00193,synthetic,standard,quadrant,16,16x16,synthetic_train
synthetic_standard_hotspot_16_00194,synthetic,standard,hotspot,16,16x16,synthetic_test
synthetic_standard_checkerboard_16_00195,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00196,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_checkerboard_16_00197,synthetic,standard,checkerboard,16,16x16,synthetic_train
synthetic_standard_uniform_16_00198,synthetic,standard,uniform,16,16x16,synthetic_test
synthetic_standard_uniform_16_00199,synthetic,standard,uniform,16,16x16,synthetic_train
